日期,时间,功率(KW)
10月2日,23:45,1254.4
10月2日,23:30,1601.6
10月2日,23:15,1537.6
10月2日,23:00,1422.4
10月2日,22:45,1361.6
10月2日,22:30,1313.6
10月2日,22:15,1475.2
10月2日,22:00,1435.2
10月2日,21:45,1550.4
10月2日,21:30,1508.8
10月2日,21:15,1136
10月2日,21:00,1604.8
10月2日,20:45,1336
10月2日,20:30,1702.4
10月2日,20:15,1611.2
10月2日,20:00,1784
10月2日,19:45,1372.8
10月2日,19:30,1395.2
10月2日,19:15,1520
10月2日,19:00,1643.2
10月2日,18:45,1571.2
10月2日,18:30,1419.2
10月2日,18:15,1614.4
10月2日,18:00,1657.6
10月2日,17:45,1768
10月2日,17:30,1408
10月2日,17:15,1372.8
10月2日,17:00,393.6
10月2日,16:45,300.8
10月2日,16:30,427.2
10月2日,16:15,497.6
10月2日,16:00,782.4
10月2日,15:45,465.6
10月2日,15:30,393.6
10月2日,15:15,326.4
10月2日,15:00,1392
10月2日,14:45,1113.6
10月2日,14:30,1444.8
10月2日,14:15,902.4
10月2日,14:00,1019.2
10月2日,13:45,760
10月2日,13:30,857.6
10月2日,13:15,985.6
10月2日,13:00,2184
10月2日,12:45,1748.8
10月2日,12:30,1726.4
10月2日,12:15,2376
10月2日,12:00,2211.2
10月2日,11:45,2366.4
10月2日,11:30,2612.8
10月2日,11:15,2708.8
10月2日,11:00,608
10月2日,10:45,443.2
10月2日,10:30,374.4
10月2日,10:15,345.6
10月2日,10:00,632
10月2日,9:45,590.4
10月2日,9:30,108.8
10月2日,9:15,337.6
10月2日,9:00,1369.6
10月2日,8:45,1382.4
10月2日,8:30,1300.8
10月2日,8:15,1328
10月2日,8:00,1496
10月2日,7:45,1475.2
10月2日,7:30,1448
10月2日,7:15,1251.2
10月2日,7:00,1323.2
10月2日,6:45,1267.2
10月2日,6:30,931.2
10月2日,6:15,1356.8
10月2日,6:00,1312
10月2日,5:45,1281.6
10月2日,5:30,1204.8
10月2日,5:15,1438.4
10月2日,5:00,1291.2
10月2日,4:45,1425.6
10月2日,4:30,1515.2
10月2日,4:15,1636.8
10月2日,4:00,1763.2
10月2日,3:45,1505.6
10月2日,3:30,1790.4
10月2日,3:15,1648
10月2日,3:00,1756.8
10月2日,2:45,1593.6
10月2日,2:30,2003.2
10月2日,2:15,1790.4
10月2日,2:00,1526.4
10月2日,1:45,1521.6
10月2日,1:30,1596.8
10月2日,1:15,1923.2
10月2日,1:00,1840
10月2日,0:45,1628.8
10月2日,0:30,1747.2
10月2日,0:15,1801.6
10月2日,0:00,1600
10月1日,23:45,1651.2
10月1日,23:30,1544
10月1日,23:15,1465.6
10月1日,23:00,1318.4
10月1日,22:45,1430.4
10月1日,22:30,1464
10月1日,22:15,1700.8
10月1日,22:00,1820.8
10月1日,21:45,1464
10月1日,21:30,1204.8
10月1日,21:15,1227.2
10月1日,21:00,1441.6
10月1日,20:45,1441.6
10月1日,20:30,1580.8
10月1日,20:15,1420.8
10月1日,20:00,1398.4
10月1日,19:45,1707.2
10月1日,19:30,1625.6
10月1日,19:15,1584
10月1日,19:00,1715.2
10月1日,18:45,1516.8
10月1日,18:30,1568
10月1日,18:15,1816
10月1日,18:00,1590.4
10月1日,17:45,1569.6
10月1日,17:30,1457.6
10月1日,17:15,1409.6
10月1日,17:00,433.6
10月1日,16:45,443.2
10月1日,16:30,355.2
10月1日,16:15,571.2
10月1日,16:00,582.4
10月1日,15:45,483.2
10月1日,15:30,504
10月1日,15:15,360
10月1日,15:00,1163.2
10月1日,14:45,1523.2
10月1日,14:30,1292.8
10月1日,14:15,1011.2
10月1日,14:00,1278.4
10月1日,13:45,1236.8
10月1日,13:30,1340.8
10月1日,13:15,1288
10月1日,13:00,2150.4
10月1日,12:45,2211.2
10月1日,12:30,1971.2
10月1日,12:15,1964.8
10月1日,12:00,2374.4
10月1日,11:45,1948.8
10月1日,11:30,2150.4
10月1日,11:15,2283.2
10月1日,11:00,131.2
10月1日,10:45,331.2
10月1日,10:30,435.2
10月1日,10:15,204.8
10月1日,10:00,392
10月1日,9:45,-20.8
10月1日,9:30,433.6
10月1日,9:15,374.4
10月1日,9:00,1190.4
10月1日,8:45,1540.8
10月1日,8:30,1292.8
10月1日,8:15,1171.2
10月1日,8:00,1345.6
10月1日,7:45,1246.4
10月1日,7:30,1152
10月1日,7:15,1024
10月1日,7:00,1198.4
10月1日,6:45,996.8
10月1日,6:30,857.6
10月1日,6:15,1320
10月1日,6:00,1235.2
10月1日,5:45,1300.8
10月1日,5:30,1472
10月1日,5:15,1353.6
10月1日,5:00,1427.2
10月1日,4:45,1408
10月1日,4:30,1796.8
10月1日,4:15,1651.2
10月1日,4:00,1476.8
10月1日,3:45,1598.4
10月1日,3:30,1632
10月1日,3:15,1585.6
10月1日,3:00,1596.8
10月1日,2:45,1486.4
10月1日,2:30,1580.8
10月1日,2:15,1457.6
10月1日,2:00,1611.2
10月1日,1:45,1708.8
10月1日,1:30,1617.6
10月1日,1:15,1899.2
10月1日,1:00,1907.2
10月1日,0:45,1875.2
10月1日,0:30,1876.8
10月1日,0:15,1928
10月1日,0:00,1526.4
9月30日,23:45,1824
9月30日,23:30,1782.4
9月30日,23:15,1473.6
9月30日,23:00,1382.4
9月30日,22:45,1672
9月30日,22:30,1526.4
9月30日,22:15,1747.2
9月30日,22:00,1948.8
9月30日,21:45,1976
9月30日,21:30,1763.2
9月30日,21:15,1835.2
9月30日,21:00,1761.6
9月30日,20:45,2099.2
9月30日,20:30,2121.6
9月30日,20:15,2057.6
9月30日,20:00,2092.8
9月30日,19:45,2008
9月30日,19:30,2281.6
9月30日,19:15,2384
9月30日,19:00,2835.2
9月30日,18:45,2734.4
9月30日,18:30,2459.2
9月30日,18:15,2520
9月30日,18:00,2673.6
9月30日,17:45,2808
9月30日,17:30,3022.4
9月30日,17:15,3041.6
9月30日,17:00,2124.8
9月30日,16:45,1993.6
9月30日,16:30,2318.4
9月30日,16:15,2400
9月30日,16:00,2449.6
9月30日,15:45,2414.4
9月30日,15:30,2438.4
9月30日,15:15,2273.6
9月30日,15:00,3411.2
9月30日,14:45,3172.8
9月30日,14:30,3384
9月30日,14:15,3188.8
9月30日,14:00,3228.8
9月30日,13:45,3555.2
9月30日,13:30,3478.4
9月30日,13:15,3363.2
9月30日,13:00,4134.4
9月30日,12:45,4278.4
9月30日,12:30,4264
9月30日,12:15,3756.8
9月30日,12:00,4027.2
9月30日,11:45,4388.8
9月30日,11:30,4403.2
9月30日,11:15,4387.2
9月30日,11:00,2411.2
9月30日,10:45,2281.6
9月30日,10:30,2403.2
9月30日,10:15,2164.8
9月30日,10:00,2419.2
9月30日,9:45,2440
9月30日,9:30,2513.6
9月30日,9:15,2371.2
9月30日,9:00,3361.6
9月30日,8:45,3278.4
9月30日,8:30,3190.4
9月30日,8:15,2816
9月30日,8:00,2585.6
9月30日,7:45,2438.4
9月30日,7:30,2387.2
9月30日,7:15,2540.8
9月30日,7:00,2544
9月30日,6:45,2288
9月30日,6:30,2233.6
9月30日,6:15,2400
9月30日,6:00,2544
9月30日,5:45,2563.2
9月30日,5:30,2835.2
9月30日,5:15,3283.2
9月30日,5:00,3030.4
9月30日,4:45,3348.8
9月30日,4:30,3411.2
9月30日,4:15,3556.8
9月30日,4:00,3371.2
9月30日,3:45,3211.2
9月30日,3:30,3379.2
9月30日,3:15,3398.4
9月30日,3:00,3478.4
9月30日,2:45,3172.8
9月30日,2:30,3238.4
9月30日,2:15,3393.6
9月30日,2:00,3203.2
9月30日,1:45,3392
9月30日,1:30,3372.8
9月30日,1:15,3420.8
9月30日,1:00,3380.8
9月30日,0:45,3432
9月30日,0:30,3446.4
9月30日,0:15,3299.2
9月30日,0:00,2820.8
9月29日,23:45,2963.2
9月29日,23:30,2809.6
9月29日,23:15,2926.4
9月29日,23:00,3105.6
9月29日,22:45,2827.2
9月29日,22:30,2812.8
9月29日,22:15,2660.8
9月29日,22:00,2825.6
9月29日,21:45,3052.8
9月29日,21:30,3120
9月29日,21:15,2907.2
9月29日,21:00,3182.4
9月29日,20:45,3227.2
9月29日,20:30,3259.2
9月29日,20:15,3401.6
9月29日,20:00,3356.8
9月29日,19:45,3387.2
9月29日,19:30,3153.6
9月29日,19:15,2976
9月29日,19:00,3283.2
9月29日,18:45,3579.2
9月29日,18:30,3593.6
9月29日,18:15,3441.6
9月29日,18:00,3414.4
9月29日,17:45,3534.4
9月29日,17:30,3481.6
9月29日,17:15,3548.8
9月29日,17:00,2395.2
9月29日,16:45,2337.6
9月29日,16:30,2390.4
9月29日,16:15,2411.2
9月29日,16:00,2105.6
9月29日,15:45,1964.8
9月29日,15:30,1974.4
9月29日,15:15,1620.8
9月29日,15:00,3432
9月29日,14:45,3017.6
9月29日,14:30,3104
9月29日,14:15,3086.4
9月29日,14:00,3148.8
9月29日,13:45,3089.6
9月29日,13:30,2764.8
9月29日,13:15,2955.2
9月29日,13:00,3816
9月29日,12:45,3851.2
9月29日,12:30,3812.8
9月29日,12:15,3512
9月29日,12:00,3499.2
9月29日,11:45,3998.4
9月29日,11:30,3624
9月29日,11:15,3859.2
9月29日,11:00,1622.4
9月29日,10:45,1662.4
9月29日,10:30,1841.6
9月29日,10:15,1523.2
9月29日,10:00,1665.6
9月29日,9:45,1705.6
9月29日,9:30,2014.4
9月29日,9:15,1953.6
9月29日,9:00,2942.4
9月29日,8:45,3110.4
9月29日,8:30,2481.6
9月29日,8:15,2294.4
9月29日,8:00,2380.8
9月29日,7:45,2840
9月29日,7:30,2691.2
9月29日,7:15,2536
9月29日,7:00,2891.2
9月29日,6:45,2961.6
9月29日,6:30,2729.6
9月29日,6:15,2918.4
9月29日,6:00,2915.2
9月29日,5:45,2763.2
9月29日,5:30,2640
9月29日,5:15,2604.8
9月29日,5:00,2644.8
9月29日,4:45,2732.8
9月29日,4:30,3267.2
9月29日,4:15,3184
9月29日,4:00,3305.6
9月29日,3:45,3150.4
9月29日,3:30,3096
9月29日,3:15,3124.8
9月29日,3:00,3134.4
9月29日,2:45,3304
9月29日,2:30,3315.2
9月29日,2:15,3222.4
9月29日,2:00,2929.6
9月29日,1:45,3252.8
9月29日,1:30,3188.8
9月29日,1:15,3323.2
9月29日,1:00,3232
9月29日,0:45,3368
9月29日,0:30,3384
9月29日,0:15,3096
9月29日,0:00,2988.8
9月28日,23:45,3001.6
9月28日,23:30,2841.6
9月28日,23:15,2945.6
9月28日,23:00,2846.4
9月28日,22:45,2769.6
9月28日,22:30,3113.6
9月28日,22:15,3040
9月28日,22:00,2849.6
9月28日,21:45,3049.6
9月28日,21:30,3088
9月28日,21:15,3107.2
9月28日,21:00,3145.6
9月28日,20:45,3086.4
9月28日,20:30,3412.8
9月28日,20:15,3374.4
9月28日,20:00,3649.6
9月28日,19:45,3508.8
9月28日,19:30,3619.2
9月28日,19:15,3880
9月28日,19:00,4049.6
9月28日,18:45,4129.6
9月28日,18:30,3676.8
9月28日,18:15,3524.8
9月28日,18:00,3841.6
9月28日,17:45,3849.6
9月28日,17:30,4241.6
9月28日,17:15,4537.6
9月28日,17:00,3360
9月28日,16:45,3776
9月28日,16:30,3508.8
9月28日,16:15,3425.6
9月28日,16:00,3374.4
9月28日,15:45,3308.8
9月28日,15:30,3481.6
9月28日,15:15,3596.8
9月28日,15:00,4288
9月28日,14:45,4553.6
9月28日,14:30,4011.2
9月28日,14:15,4089.6
9月28日,14:00,4203.2
9月28日,13:45,4270.4
9月28日,13:30,4064
9月28日,13:15,3339.2
9月28日,13:00,4393.6
9月28日,12:45,4721.6
9月28日,12:30,4860.8
9月28日,12:15,4403.2
9月28日,12:00,4776
9月28日,11:45,4427.2
9月28日,11:30,5006.4
9月28日,11:15,4532.8
9月28日,11:00,2622.4
9月28日,10:45,2691.2
9月28日,10:30,2745.6
9月28日,10:15,2464
9月28日,10:00,2043.2
9月28日,9:45,2177.6
9月28日,9:30,2876.8
9月28日,9:15,2764.8
9月28日,9:00,3875.2
9月28日,8:45,3753.6
9月28日,8:30,3150.4
9月28日,8:15,2892.8
9月28日,8:00,2699.2
9月28日,7:45,2659.2
9月28日,7:30,2577.6
9月28日,7:15,2686.4
9月28日,7:00,2636.8
9月28日,6:45,2620.8
9月28日,6:30,2619.2
9月28日,6:15,2708.8
9月28日,6:00,2715.2
9月28日,5:45,3049.6
9月28日,5:30,2784
9月28日,5:15,2752
9月28日,5:00,2520
9月28日,4:45,3364.8
9月28日,4:30,3984
9月28日,4:15,3689.6
9月28日,4:00,3486.4
9月28日,3:45,3676.8
9月28日,3:30,3808
9月28日,3:15,3910.4
9月28日,3:00,3411.2
9月28日,2:45,3192
9月28日,2:30,3107.2
9月28日,2:15,2860.8
9月28日,2:00,2923.2
9月28日,1:45,3588.8
9月28日,1:30,3516.8
9月28日,1:15,2966.4
9月28日,1:00,2894.4
9月28日,0:45,3294.4
9月28日,0:30,3006.4
9月28日,0:15,3404.8
9月28日,0:00,3217.6
9月27日,23:45,3257.6
9月27日,23:30,3625.6
9月27日,23:15,3432
9月27日,23:00,3678.4
9月27日,22:45,3984
9月27日,22:30,4046.4
9月27日,22:15,3988.8
9月27日,22:00,4428.8
9月27日,21:45,4600
9月27日,21:30,4259.2
9月27日,21:15,4212.8
9月27日,21:00,4537.6
9月27日,20:45,4721.6
9月27日,20:30,4995.2
9月27日,20:15,4526.4
9月27日,20:00,4561.6
9月27日,19:45,5073.6
9月27日,19:30,5350.4
9月27日,19:15,4446.4
9月27日,19:00,4616
9月27日,18:45,4548.8
9月27日,18:30,4745.6
9月27日,18:15,4430.4
9月27日,18:00,4652.8
9月27日,17:45,4883.2
9月27日,17:30,5176
9月27日,17:15,5454.4
9月27日,17:00,4936
9月27日,16:45,4612.8
9月27日,16:30,4440
9月27日,16:15,4297.6
9月27日,16:00,4376
9月27日,15:45,4118.4
9月27日,15:30,3977.6
9月27日,15:15,4225.6
9月27日,15:00,5067.2
9月27日,14:45,5252.8
9月27日,14:30,5356.8
9月27日,14:15,5521.6
9月27日,14:00,5382.4
9月27日,13:45,5302.4
9月27日,13:30,4942.4
9月27日,13:15,4769.6
9月27日,13:00,5251.2
9月27日,12:45,4984
9月27日,12:30,5353.6
9月27日,12:15,5329.6
9月27日,12:00,4950.4
9月27日,11:45,5048
9月27日,11:30,5217.6
9月27日,11:15,5502.4
9月27日,11:00,4028.8
9月27日,10:45,4092.8
9月27日,10:30,4064
9月27日,10:15,3971.2
9月27日,10:00,3544
9月27日,9:45,3227.2
9月27日,9:30,3190.4
9月27日,9:15,3844.8
9月27日,9:00,4929.6
9月27日,8:45,5211.2
9月27日,8:30,4702.4
9月27日,8:15,3665.6
9月27日,8:00,4241.6
9月27日,7:45,3814.4
9月27日,7:30,3939.2
9月27日,7:15,4588.8
9月27日,7:00,4449.6
9月27日,6:45,4104
9月27日,6:30,3860.8
9月27日,6:15,4462.4
9月27日,6:00,4329.6
9月27日,5:45,4323.2
9月27日,5:30,4553.6
9月27日,5:15,4523.2
9月27日,5:00,4640
9月27日,4:45,4081.6
9月27日,4:30,4209.6
9月27日,4:15,4001.6
9月27日,4:00,4475.2
9月27日,3:45,4340.8
9月27日,3:30,4643.2
9月27日,3:15,4462.4
9月27日,3:00,4232
9月27日,2:45,4662.4
9月27日,2:30,4659.2
9月27日,2:15,4723.2
9月27日,2:00,4331.2
9月27日,1:45,4678.4
9月27日,1:30,4905.6
9月27日,1:15,4841.6
9月27日,1:00,5188.8
9月27日,0:45,5060.8
9月27日,0:30,4049.6
9月27日,0:15,4649.6
9月27日,0:00,4660.8
9月26日,23:45,4174.4
9月26日,23:30,4635.2
9月26日,23:15,4512
9月26日,23:00,5019.2
9月26日,22:45,5240
9月26日,22:30,5147.2
9月26日,22:15,4972.8
9月26日,22:00,5108.8
9月26日,21:45,5094.4
9月26日,21:30,5073.6
9月26日,21:15,5100.8
9月26日,21:00,5792
9月26日,20:45,5798.4
9月26日,20:30,5620.8
9月26日,20:15,5171.2
9月26日,20:00,4942.4
9月26日,19:45,4838.4
9月26日,19:30,5201.6
9月26日,19:15,5358.4
9月26日,19:00,5273.6
9月26日,18:45,4593.6
9月26日,18:30,4545.6
9月26日,18:15,4500.8
9月26日,18:00,4572.8
9月26日,17:45,4806.4
9月26日,17:30,4880
9月26日,17:15,4684.8
9月26日,17:00,4051.2
9月26日,16:45,3886.4
9月26日,16:30,3675.2
9月26日,16:15,3809.6
9月26日,16:00,3992
9月26日,15:45,3937.6
9月26日,15:30,3734.4
9月26日,15:15,3953.6
9月26日,15:00,4692.8
9月26日,14:45,4230.4
9月26日,14:30,3912
9月26日,14:15,3963.2
9月26日,14:00,3934.4
9月26日,13:45,4598.4
9月26日,13:30,5016
9月26日,13:15,4929.6
9月26日,13:00,6086.4
9月26日,12:45,5841.6
9月26日,12:30,5889.6
9月26日,12:15,5121.6
9月26日,12:00,4870.4
9月26日,11:45,5108.8
9月26日,11:30,5947.2
9月26日,11:15,5411.2
9月26日,11:00,3723.2
9月26日,10:45,3102.4
9月26日,10:30,3419.2
9月26日,10:15,3601.6
9月26日,10:00,3449.6
9月26日,9:45,3470.4
9月26日,9:30,3928
9月26日,9:15,3496
9月26日,9:00,4764.8
9月26日,8:45,4104
9月26日,8:30,4065.6
9月26日,8:15,3340.8
9月26日,8:00,3240
9月26日,7:45,3604.8
9月26日,7:30,4198.4
9月26日,7:15,4441.6
9月26日,7:00,4766.4
9月26日,6:45,4936
9月26日,6:30,4576
9月26日,6:15,4534.4
9月26日,6:00,4692.8
9月26日,5:45,4257.6
9月26日,5:30,4352
9月26日,5:15,4769.6
9月26日,5:00,4542.4
9月26日,4:45,5254.4
9月26日,4:30,5614.4
9月26日,4:15,5043.2
9月26日,4:00,5561.6
9月26日,3:45,5488
9月26日,3:30,5310.4
9月26日,3:15,5337.6
9月26日,3:00,5288
9月26日,2:45,5747.2
9月26日,2:30,5587.2
9月26日,2:15,5497.6
9月26日,2:00,5625.6
9月26日,1:45,5977.6
9月26日,1:30,5747.2
9月26日,1:15,6038.4
9月26日,1:00,5793.6
9月26日,0:45,5785.6
9月26日,0:30,5345.6
9月26日,0:15,4891.2
9月26日,0:00,5028.8
9月25日,23:45,4622.4
9月25日,23:30,4800
9月25日,23:15,4516.8
9月25日,23:00,5009.6
9月25日,22:45,5198.4
9月25日,22:30,5051.2
9月25日,22:15,5164.8
9月25日,22:00,5131.2
9月25日,21:45,5203.2
9月25日,21:30,5025.6
9月25日,21:15,5158.4
9月25日,21:00,5084.8
9月25日,20:45,5052.8
9月25日,20:30,5636.8
9月25日,20:15,5172.8
9月25日,20:00,5316.8
9月25日,19:45,5339.2
9月25日,19:30,4905.6
9月25日,19:15,5761.6
9月25日,19:00,5716.8
9月25日,18:45,5475.2
9月25日,18:30,5134.4
9月25日,18:15,5512
9月25日,18:00,5136
9月25日,17:45,5475.2
9月25日,17:30,5675.2
9月25日,17:15,5398.4
9月25日,17:00,4758.4
9月25日,16:45,4736
9月25日,16:30,4321.6
9月25日,16:15,4291.2
9月25日,16:00,4088
9月25日,15:45,4697.6
9月25日,15:30,4372.8
9月25日,15:15,4337.6
9月25日,15:00,5406.4
9月25日,14:45,5654.4
9月25日,14:30,5499.2
9月25日,14:15,4740.8
9月25日,14:00,4443.2
9月25日,13:45,4936
9月25日,13:30,5296
9月25日,13:15,5587.2
9月25日,13:00,5483.2
9月25日,12:45,6033.6
9月25日,12:30,6102.4
9月25日,12:15,5339.2
9月25日,12:00,4648
9月25日,11:45,5100.8
9月25日,11:30,5987.2
9月25日,11:15,5433.6
9月25日,11:00,3744
9月25日,10:45,4059.2
9月25日,10:30,3504
9月25日,10:15,3550.4
9月25日,10:00,3403.2
9月25日,9:45,3504
9月25日,9:30,3433.6
9月25日,9:15,3252.8
9月25日,9:00,3185.6
9月25日,8:45,3867.2
9月25日,8:30,2747.2
9月25日,8:15,2809.6
9月25日,8:00,2904
9月25日,7:45,3147.2
9月25日,7:30,3563.2
9月25日,7:15,3784
9月25日,7:00,3822.4
9月25日,6:45,3251.2
9月25日,6:30,3993.6
9月25日,6:15,3228.8
9月25日,6:00,3369.6
9月25日,5:45,3214.4
9月25日,5:30,4052.8
9月25日,5:15,3612.8
9月25日,5:00,3305.6
9月25日,4:45,4006.4
9月25日,4:30,3814.4
9月25日,4:15,4094.4
9月25日,4:00,3955.2
9月25日,3:45,4176
9月25日,3:30,4228.8
9月25日,3:15,3992
9月25日,3:00,3880
9月25日,2:45,3835.2
9月25日,2:30,4099.2
9月25日,2:15,4108.8
9月25日,2:00,3694.4
9月25日,1:45,3672
9月25日,1:30,4251.2
9月25日,1:15,3849.6
9月25日,1:00,4380.8
9月25日,0:45,4075.2
9月25日,0:30,4032
9月25日,0:15,3968
9月25日,0:00,3952
9月24日,23:45,4104
9月24日,23:30,3851.2
9月24日,23:15,3668.8
9月24日,23:00,4313.6
9月24日,22:45,3875.2
9月24日,22:30,4142.4
9月24日,22:15,4484.8
9月24日,22:00,4107.2
9月24日,21:45,3920
9月24日,21:30,4352
9月24日,21:15,4353.6
9月24日,21:00,4643.2
9月24日,20:45,4689.6
9月24日,20:30,4516.8
9月24日,20:15,4966.4
9月24日,20:00,5094.4
9月24日,19:45,5907.2
9月24日,19:30,5564.8
9月24日,19:15,5368
9月24日,19:00,5716.8
9月24日,18:45,5368
9月24日,18:30,5094.4
9月24日,18:15,5158.4
9月24日,18:00,4937.6
9月24日,17:45,5388.8
9月24日,17:30,5091.2
9月24日,17:15,4960
9月24日,17:00,4452.8
9月24日,16:45,4716.8
9月24日,16:30,4072
9月24日,16:15,4404.8
9月24日,16:00,4164.8
9月24日,15:45,4547.2
9月24日,15:30,4148.8
9月24日,15:15,4076.8
9月24日,15:00,4873.6
9月24日,14:45,5008
9月24日,14:30,4556.8
9月24日,14:15,4596.8
9月24日,14:00,4753.6
9月24日,13:45,4732.8
9月24日,13:30,4705.6
9月24日,13:15,4804.8
9月24日,13:00,5489.6
9月24日,12:45,5251.2
9月24日,12:30,5380.8
9月24日,12:15,5694.4
9月24日,12:00,5740.8
9月24日,11:45,4889.6
9月24日,11:30,5584
9月24日,11:15,5627.2
9月24日,11:00,4448
9月24日,10:45,4129.6
9月24日,10:30,4270.4
9月24日,10:15,3811.2
9月24日,10:00,3828.8
9月24日,9:45,3851.2
9月24日,9:30,2624
9月24日,9:15,2300.8
9月24日,9:00,4755.2
9月24日,8:45,4139.2
9月24日,8:30,4449.6
9月24日,8:15,3964.8
9月24日,8:00,4286.4
9月24日,7:45,3876.8
9月24日,7:30,3632
9月24日,7:15,3628.8
9月24日,7:00,3772.8
9月24日,6:45,3784
9月24日,6:30,3572.8
9月24日,6:15,3891.2
9月24日,6:00,3745.6
9月24日,5:45,4060.8
9月24日,5:30,3956.8
9月24日,5:15,4172.8
9月24日,5:00,3862.4
9月24日,4:45,4256
9月24日,4:30,3956.8
9月24日,4:15,4004.8
9月24日,4:00,4171.2
9月24日,3:45,3974.4
9月24日,3:30,4003.2
9月24日,3:15,4024
9月24日,3:00,3806.4
9月24日,2:45,3985.6
9月24日,2:30,4257.6
9月24日,2:15,4308.8
9月24日,2:00,3835.2
9月24日,1:45,4441.6
9月24日,1:30,4416
9月24日,1:15,4382.4
9月24日,1:00,4049.6
9月24日,0:45,4089.6
9月24日,0:30,3872
9月24日,0:15,3411.2
9月24日,0:00,3758.4
9月23日,23:45,3678.4
9月23日,23:30,3612.8
9月23日,23:15,3396.8
9月23日,23:00,3768
9月23日,22:45,3739.2
9月23日,22:30,3937.6
9月23日,22:15,4417.6
9月23日,22:00,4492.8
9月23日,21:45,4753.6
9月23日,21:30,4243.2
9月23日,21:15,4654.4
9月23日,21:00,4097.6
9月23日,20:45,4916.8
9月23日,20:30,4068.8
9月23日,20:15,4190.4
9月23日,20:00,4622.4
9月23日,19:45,4854.4
9月23日,19:30,4875.2
9月23日,19:15,4662.4
9月23日,19:00,4740.8
9月23日,18:45,4953.6
9月23日,18:30,4958.4
9月23日,18:15,4444.8
9月23日,18:00,4456
9月23日,17:45,4542.4
9月23日,17:30,5177.6
9月23日,17:15,4891.2
9月23日,17:00,4636.8
9月23日,16:45,4483.2
9月23日,16:30,4916.8
9月23日,16:15,4748.8
9月23日,16:00,4400
9月23日,15:45,3944
9月23日,15:30,3596.8
9月23日,15:15,3857.6
9月23日,15:00,4900.8
9月23日,14:45,4974.4
9月23日,14:30,5033.6
9月23日,14:15,4923.2
9月23日,14:00,5123.2
9月23日,13:45,5209.6
9月23日,13:30,5476.8
9月23日,13:15,5651.2
9月23日,13:00,5812.8
9月23日,12:45,5432
9月23日,12:30,5497.6
9月23日,12:15,5075.2
9月23日,12:00,5102.4
9月23日,11:45,5177.6
9月23日,11:30,5425.6
9月23日,11:15,5304
9月23日,11:00,3587.2
9月23日,10:45,3379.2
9月23日,10:30,3859.2
9月23日,10:15,3564.8
9月23日,10:00,2968
9月23日,9:45,3139.2
9月23日,9:30,3384
9月23日,9:15,3182.4
9月23日,9:00,3958.4
9月23日,8:45,3956.8
9月23日,8:30,4038.4
9月23日,8:15,3216
9月23日,8:00,3774.4
9月23日,7:45,3641.6
9月23日,7:30,4168
9月23日,7:15,4033.6
9月23日,7:00,4110.4
9月23日,6:45,4118.4
9月23日,6:30,4179.2
9月23日,6:15,4104
9月23日,6:00,4004.8
9月23日,5:45,3953.6
9月23日,5:30,3766.4
9月23日,5:15,4347.2
9月23日,5:00,4046.4
9月23日,4:45,4174.4
9月23日,4:30,4760
9月23日,4:15,5070.4
9月23日,4:00,4558.4
9月23日,3:45,4897.6
9月23日,3:30,4643.2
9月23日,3:15,4868.8
9月23日,3:00,4704
9月23日,2:45,4443.2
9月23日,2:30,4273.6
9月23日,2:15,4518.4
9月23日,2:00,4604.8
9月23日,1:45,4574.4
9月23日,1:30,4408
9月23日,1:15,4563.2
9月23日,1:00,4582.4
9月23日,0:45,5046.4
9月23日,0:30,4667.2
9月23日,0:15,4452.8
9月23日,0:00,4281.6
9月22日,23:45,3876.8
9月22日,23:30,3545.6
9月22日,23:15,4504
9月22日,23:00,4624
9月22日,22:45,4507.2
9月22日,22:30,4272
9月22日,22:15,4313.6
9月22日,22:00,3996.8
9月22日,21:45,3750.4
9月22日,21:30,4051.2
9月22日,21:15,4481.6
9月22日,21:00,4048
9月22日,20:45,4241.6
9月22日,20:30,4078.4
9月22日,20:15,3979.2
9月22日,20:00,3894.4
9月22日,19:45,4203.2
9月22日,19:30,4465.6
9月22日,19:15,4204.8
9月22日,19:00,4344
9月22日,18:45,4174.4
9月22日,18:30,4404.8
9月22日,18:15,3934.4
9月22日,18:00,4236.8
